,Unnamed: 0.1,Unnamed: 0,commit_id,tcmt,bugcount,fixcount,author_date,la,ld,nf,nd,ns,ent,app,rtime,self,hcmt,nrev,revd,nuc,ndev,age,aexp,rexp,oexp,arexp,rrexp,orexp,asexp,rsexp,osexp,asawr,rsawr,osawr
118,118,118.0,fe0ed6d6ea63f983b39c11d7e2a99566bdbf60bf,0,0,0,1448430732,21,6,8,6,2,3.375,0,0,False,0,0,True,142,2,29332,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
119,119,119.0,61fc6780211b149c48477ae7d84d1539823f4059,0,0,0,1450308181,1,1,1,1,1,2.0,0,0,False,0,0,True,375,43,5981,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
120,120,120.0,bae4a99b62c57f5c80b9ca4ef33e0d8d84040305,0,0,0,1450285232,95,112,6,5,2,34.5,0,0,False,0,0,True,592,3,66432,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
121,121,121.0,c6543593e77a14a67a36dfb4d7cd40a1382c6e8b,0,0,0,1449268400,14,21,0,0,0,0.0,0,0,False,0,0,True,0,0,22916,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
122,122,122.0,2074900de8f888db351a2fc19b1a95b31a762804,0,0,0,1450221023,5,1,1,1,1,6.0,0,0,False,0,0,True,3,2,26179,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
123,123,123.0,973270f5d7dd86c61e5a9907969ca31e08e9520b,0,0,0,1450194844,1,1,1,1,1,2.0,0,0,False,0,0,True,375,43,551,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
124,124,124.0,5d8dd958b5816d85c5c35314b344c52fb8417e0e,0,0,0,1450194293,535,35,0,0,0,0.0,0,0,False,0,0,True,0,0,3475,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
125,125,125.0,674a69955df8e7d1bbe13a2d99b3a09e11142ce6,0,0,0,1450194123,1942,3066,0,0,0,0.0,0,0,False,0,0,True,0,0,80828,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
126,126,126.0,c8984f80574ef0c63be3bf663bf222a107745ca3,0,0,0,1449758818,56,4,2,2,1,30.0,0,0,False,0,0,True,45,2,2544,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
127,127,127.0,e1f935aaeac0a1737cfb23fef61976b7334bfe8c,0,0,0,1449076495,686,111,0,0,0,0.0,0,0,False,0,0,True,0,0,71687,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
128,128,128.0,1b150e311288d7a56b593f9104fe548eff3feca1,0,0,0,1450123156,5,1,1,1,1,6.0,0,0,False,0,0,True,1,1,80156,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
129,129,129.0,087068ba85bb75f0ed4bb1e8b157a40082181e06,0,0,0,1449515587,4,0,1,1,1,4.0,0,0,False,0,0,True,1,1,77387,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
130,130,130.0,fac722b74953e2401e192cfd6875727885e00528,0,2,0,1444433529,429,154,15,7,1,38.86666666666667,2,0,False,4,2,True,139,2,6529,95,954.0,1049,94.5,954.0,1048.5,576,6491,7067,670.5,7067,7737.5
131,131,131.0,3f7c86e4f1e1aef0b5ceba90adcd1276db7ef035,0,0,0,1449756274,25,7,5,5,3,6.4,0,0,False,0,0,True,18,2,1256,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
132,132,132.0,d3d64e72e92480de36a69517be99016498729544,0,0,0,1449755018,5,3,1,1,1,8.0,0,0,False,0,0,True,5,3,160,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
133,133,133.0,687fc041e3e455e8f33f1aae6ae06586a5d20e36,0,0,0,1449754858,21,1,0,0,0,0.0,0,0,False,0,0,True,0,0,65982,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
134,134,134.0,e82ea95a333a3d754e164aafac9b9c2215fa6fef,0,0,0,1449748056,21,1,2,1,1,11.0,0,0,False,0,0,True,16,3,46933,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
135,135,135.0,2d5b0daf88c74a011d1d6c99ffda6ab022c0136d,0,0,0,1449602476,433,25,13,8,2,35.23076923076923,0,0,False,0,0,True,166,1,7581,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
136,136,136.0,2f810db7394ee9f36893e1df0c540e6276d1bcef,0,0,0,1446763523,1,0,1,1,1,1.0,0,0,False,0,0,True,3,2,41206,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
137,137,137.0,8f488a0777aa5b18a5e5e3b45095d592025f6b23,0,0,0,1449269867,2,2,2,2,1,2.0,0,0,False,0,0,True,30,3,1222,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
138,138,138.0,89b53200a179e60753b9614d80a2fe7f84c21525,0,0,0,1449675008,1,0,1,1,1,1.0,0,0,False,0,0,True,9,2,61008,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
139,139,139.0,f7d97115529313ac86ce302e6e4cbd7271a5e306,0,0,0,1449599004,130,43,16,4,1,10.8125,0,0,False,0,0,True,37,2,3549,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
140,140,140.0,b0157b82451808aba58b5712a95262878438909e,0,0,0,1449595455,7,7,2,1,1,7.0,0,0,False,0,0,True,9,3,27,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
141,141,141.0,41cadb1948e26dcf76872969271f1a18959d3abc,0,0,0,1449595428,1,1,1,1,1,2.0,0,0,False,0,0,True,3,3,67828,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
142,142,142.0,dde664df397d2c74c4b46083f27d20c226b05a24,0,0,0,1449502051,1,1,1,1,1,2.0,0,0,False,0,0,True,2,2,60851,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
143,143,143.0,ceeb676b0eaa47adcde3c7fcf64d4e7a4e27dc42,0,0,0,1449501425,15,54,2,2,1,34.5,0,0,False,0,0,True,4,1,7458,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
144,144,144.0,3d0d1c5607c2732ee89e576c04f0511f2a8e6ed2,0,0,0,1449234767,3,61,1,1,1,64.0,0,0,False,0,0,True,2,2,5982,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
145,145,145.0,112dd724707cf018474df7c26a9d2442007946ea,0,0,0,1446637278,33,29,10,5,1,6.2,2,0,False,4,2,True,128,2,47278,471,1049.0,1520,470.5,1049.0,1519.5,862,7101,7963,1332.5,7963,9295.5
146,146,146.0,091cc2d25d686abf8e8c599bac7528556a6d585b,0,0,0,1449228785,6,81,2,2,1,43.5,0,0,False,0,0,True,5,2,67469,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
147,147,147.0,e3693500c715035789e9222236c2da9bdca4fba1,0,0,0,1449161316,40,1369,8,4,2,176.125,0,0,False,0,0,True,585,4,2090,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
148,148,148.0,6eecab46efe88ebed5bb502b2c4db18373c32e60,0,0,0,1449159226,1,391,3,3,2,130.66666666666666,0,0,False,0,0,True,573,2,5689,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
149,149,149.0,46d666d2e3232badf7682eae83a0ead0db3d0af5,0,0,0,1448635137,180,217,7,3,1,56.71428571428572,0,0,False,0,0,True,28,3,57937,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
150,150,150.0,5327887a22aaee7b2734d9dbca439a181d852818,0,0,0,1449182245,2,2,0,0,0,0.0,0,0,False,0,0,True,0,0,8669,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
151,151,151.0,5d9b3d9018516a78006cdd1b8268bef083b2c720,0,0,0,1449266568,36,57,0,0,0,0.0,0,0,False,0,0,True,0,0,9356,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
152,152,152.0,5059005245908e215dbe3e20570e0fc4064092a9,0,0,0,1449245484,14,21,2,1,1,17.5,0,0,False,0,0,True,2,1,63239,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
153,153,153.0,42cf4bc8b4a2ae958f6e8cd85f169c1cbda699d2,0,0,6,1449266367,4,4,0,0,0,0.0,0,0,False,0,0,True,0,0,84538,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
154,154,154.0,e323d7286615ecaa4793d0f951ca82eac19f0026,0,0,0,1449257212,36,57,9,7,2,10.333333333333334,0,0,False,0,0,True,26,1,74967,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
155,155,155.0,9bf5185f051e0fee56360df643f2054d06b08b77,0,0,0,1449266281,8,5,0,0,0,0.0,0,0,False,0,0,True,0,0,76369,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
156,156,156.0,0c12474374981cdfc693ef836a6a0a7887fc8907,0,0,0,1449009029,4,4,3,1,1,2.6666666666666665,0,0,False,0,0,True,9,3,64284,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
157,157,157.0,0aeaed1dea62fbb94d4bba00dbac0f416b3bfc60,0,0,0,1449266225,2,4,0,0,0,0.0,0,0,False,0,0,True,0,0,21009,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
158,158,158.0,576e71f5bfca629a7c25b4cbc02cf4e1029f0835,0,0,0,1449017112,8,5,4,2,1,3.25,0,0,False,0,0,True,7,1,72367,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
159,159,159.0,dd96e19aae62847415c7ac9b79418f6bbf0f000d,0,0,0,1449266198,497,2681,0,0,0,0.0,0,0,False,0,0,True,0,0,29060,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
160,160,160.0,dac68cf1ea5492b3cdb9b9f63bb38043de2a0a1e,0,0,0,1449072416,2,4,2,2,1,3.0,0,0,False,0,0,True,5,1,41271,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
161,161,161.0,a609407b4c302c1a7890cf1c2d16c0c4482525ef,0,0,0,1449266148,21,0,0,0,0,0.0,0,0,False,0,0,True,0,0,20112,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
162,162,162.0,7fe0ca753e1b2052fc9209a0bdcc3108da4cf558,0,0,0,1448632338,33,58,3,2,1,30.33333333333333,0,0,False,0,0,True,4,1,7590,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
163,163,163.0,7f259ce1b9ac46f50ffef7e28c928119a2e42753,0,0,0,1449266119,54,65,0,0,0,0.0,0,0,False,0,0,True,0,0,25647,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
164,164,164.0,77fd4dd67be73aa98ac6ff606841881309b33b37,0,0,0,1446567636,21,0,1,1,1,21.0,1,0,False,1,1,True,4,1,45530,129,41.0,170,115.5,41.0,156.5,1140,466,1606,1255.5,1606,2861.5
165,165,165.0,3e3a00393a9d79617ecded956f3d9c33f2c22da3,0,0,0,1449266088,50,8,0,0,0,0.0,0,0,False,0,0,True,0,0,77649,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
166,166,166.0,a39814c238905448c035259d18d6743464e15605,0,0,0,1447944472,54,65,14,8,2,8.5,0,0,False,0,0,True,99,1,49732,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
167,167,167.0,73942081b30b865cea2238017ba6a659dd398090,0,0,0,1449266028,1,1,0,0,0,0.0,0,0,False,0,0,True,0,0,22632,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
168,168,168.0,38cb044b441b16041cf0a5739ba3dcd75d9644e5,0,0,0,1449015639,50,8,5,5,2,11.6,0,0,False,0,0,True,26,1,70894,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
169,169,169.0,87a8126188f76e97f4458b42d4f5efe856441f8f,0,0,0,1449265949,53,0,0,0,0,0.0,0,0,False,0,0,True,0,0,9068,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
170,170,170.0,266186c36c002703174e51bbc51c2faddf6cdf40,0,0,0,1447256196,1,1,1,1,1,2.0,1,0,False,1,1,True,2,2,66817,12,134.0,146,12.0,134.0,146.0,38,1071,1109,50.0,1109,1159.0
171,171,171.0,6c8589a139658b2db816551d4f15654297a54533,0,0,0,1449265911,18,1,0,0,0,0.0,0,0,False,0,0,True,0,0,21720,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
172,172,172.0,eb386db6daddfff3d7f81bb52eab83ea0f468a44,0,2,0,1448911281,53,0,4,4,2,13.25,0,0,False,0,0,True,474,4,52936,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
173,173,173.0,37737e3b555295ab57aa85f88604f6bb3b03a859,0,0,0,1449265821,161,0,0,0,0,0.0,0,0,False,0,0,True,0,0,26441,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
174,174,174.0,dd9bd2f8a5ff7f58b3ea0f38aad106cfcf53c24e,0,0,0,1447084191,18,1,1,1,1,19.0,0,0,False,0,1,True,1,1,9811,117,,117,114.5,0.0,114.5,547,0,547,661.5,547,1208.5
175,175,175.0,b96051e1080f84c6e2d6b4fb0e461dc596c576ed,0,0,0,1449265759,2,3,0,0,0,0.0,0,0,False,0,0,True,0,0,13292,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
176,176,176.0,3b33c17f23afb018f6e4b76f9301105e272097d9,0,0,0,1448893780,161,0,2,1,1,80.5,0,0,False,0,0,True,2,1,35435,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
177,177,177.0,a00462762ece9fe284121a08554d792b7b21341a,0,0,0,1449265630,549,0,0,0,0,0.0,0,0,False,0,0,True,0,0,27941,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
178,178,178.0,2719be3d26dd29a252b361a76a1a3d4bfc8cb599,0,0,0,1448561267,1,2,1,1,1,3.0,0,0,False,0,0,True,4,2,1287,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
179,179,179.0,540b6dc7f51b26e9702edd97d7983148bef7d5cd,0,0,0,1449265559,3,4,0,0,0,0.0,0,0,False,0,0,True,0,0,66401,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
180,180,180.0,7fb9cd9c777555eadcd38f03045213bab42a29ff,0,0,0,1448287289,549,0,4,1,1,137.25,0,0,False,0,0,True,4,1,43361,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
181,181,181.0,1d29e2c6e78bef35ea47751a6077f78dcff95729,0,0,0,1449265488,409,190,0,0,0,0.0,0,0,False,0,0,True,0,0,20218,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
182,182,182.0,6ab6ba7175415b1df59cb878c1bfbdec1e10e832,0,0,0,1445915958,3,4,1,1,1,7.0,2,0,False,5,1,True,20,3,44078,471,1049.0,1520,470.5,1049.0,1519.5,862,7101,7963,1332.5,7963,9295.5
183,183,183.0,9650b83f476d419c591b1bf84d8628433baeddb0,0,0,0,1449265458,17,1,0,0,0,0.0,0,0,False,0,0,True,0,0,45269,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
184,184,184.0,546d5ace217411e91be9573c4ddf0c4e88fc6654,0,2,0,1447430870,409,190,27,6,1,22.185185185185187,0,0,False,0,0,True,251,2,81942,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
185,185,185.0,238bb8fc3a2b3cc583989683b21e6f138c5b4520,0,0,2,1449265417,12,9,0,0,0,0.0,0,0,False,0,0,True,0,0,20748,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
186,186,186.0,04b2c971165dd1b5946515c2ac63d133b0007181,0,0,0,1448010589,17,1,1,1,1,18.0,0,0,False,0,0,True,8,2,25861,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
187,187,187.0,73162469ec2bb12a29019e9a5a6bb615cc4ca1dd,0,0,0,1449265259,1,1,0,0,0,0.0,0,0,False,0,0,True,0,0,57549,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
188,188,188.0,9dad84017ab9d37fc495737118751852a5c113a5,0,0,0,1448467069,12,9,1,1,1,21.0,0,0,False,0,0,True,2,1,50341,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
189,189,189.0,760aeff602c4a556e68ac79e4bfc82e61030315a,0,0,0,1449261421,1,1,0,0,0,0.0,0,0,False,0,0,True,0,0,79176,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
190,190,190.0,9115becddd70affe0e2292f3892b25ecbb26db76,0,0,0,1448084510,1,1,1,1,1,2.0,0,0,False,0,0,True,375,43,47340,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
191,191,191.0,ab3f762f04fb139b48c1ea8e8052b30487e5bfb9,0,0,0,1449255415,1,1,1,1,1,2.0,0,0,False,0,0,True,375,43,73170,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
192,192,192.0,a4da489221200a8d78933bf0f1e7ba20242839fb,0,0,0,1449190821,24,7,5,4,1,6.2,0,0,False,0,0,True,102,2,8576,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
193,193,193.0,2c4b38dc48c621fe85de91bc3c6069feb1335d18,0,0,0,1449179779,25,6,0,0,0,0.0,0,0,False,0,0,True,0,0,62234,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
194,194,194.0,ab34940aff5e981bcbb273757c70cc7758bd4ddb,0,0,0,1447877576,2,2,1,1,1,4.0,0,0,False,0,0,True,375,43,13206,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
195,195,195.0,7684c6b265aafc318e4e21df8d7be104a8a7b572,0,0,0,1449161898,20,1,3,3,2,7.0,0,0,False,0,0,True,458,1,8407,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
196,196,196.0,1ed22f0de64b258a7205c253aee7eace3f96f4e4,0,0,0,1448512745,1,1,0,0,0,0.0,0,0,False,0,0,True,0,0,40617,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
197,197,197.0,dcf554cd87a9bceec5053c3c1502f96479b8dfa6,0,0,0,1447777970,0,6,0,0,0,0.0,0,0,False,0,0,True,0,0,81414,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
198,198,198.0,26d8bd6ca5139cbb97aa361e99ff44c2bda98c9b,0,0,0,1449067091,5,5,1,1,1,10.0,0,0,False,0,0,True,375,43,35946,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
199,199,199.0,81e76b0fcfe0dcdcf480ffc5154169c4d5b8a5ab,0,0,0,1449063919,1,0,0,0,0,0.0,0,0,False,0,0,True,0,0,53996,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
200,200,200.0,1258e964f0fb091f0fbfeeaf71d980d1f74716a8,0,0,0,1448659208,23,8,3,3,2,10.333333333333334,0,0,False,0,0,True,16,2,64,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
201,201,201.0,2d8b249f74917c8581521a820e02cd8971405cb5,0,0,0,1449062895,1,1,1,1,1,2.0,0,0,False,0,0,True,375,43,30,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
202,202,202.0,5a16739939acb9c3a68f0817756faad8202dadc9,0,0,0,1449062865,126,1401,0,0,0,0.0,0,0,False,0,0,True,0,0,31720,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
203,203,203.0,a52d75954da1a61d0d8fd8f64f91be6d8cfbe8b5,0,0,0,1449062333,1,1,1,1,1,2.0,0,0,False,0,0,True,375,43,4411,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
204,204,204.0,e6ceb302e03432085d0c202f966a445e14fab0d5,0,0,0,1449057922,851,22,0,0,0,0.0,0,0,False,0,0,True,0,0,65816,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
205,205,205.0,b6e45a7907757233e1dee2541de82e250f6b796e,0,0,0,1448990900,1498,70,11,5,1,142.54545454545453,0,0,False,0,0,True,26,1,3330,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
206,206,206.0,1f2280c080a9bf0ed30ba4b8eecab68927ce8fa7,0,0,0,1448646506,1,1,1,1,1,2.0,0,0,False,0,0,True,375,43,84531,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
207,207,207.0,98b3e90328147c42d7950f9808bf77dc61126867,0,0,0,1448968717,13275,7770,0,0,0,0.0,0,0,False,0,0,True,0,0,60820,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
208,208,208.0,7c74596c79f2ff4dc39c4a640517c1fb95a7fe90,0,0,0,1443464697,964,8,8,5,1,121.5,0,0,False,0,0,True,37,1,45503,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
209,209,209.0,9e0461d5363b070c24b8d62fda2bba081477eadb,0,0,0,1448622236,565,0,6,1,1,94.16666666666669,0,0,False,0,0,True,6,1,23091,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
210,210,210.0,2637af3a97454bad895aea1c5642d588d86c736b,0,0,0,1448624748,17,43,1,1,1,60.0,0,0,False,0,0,True,2,2,63965,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
211,211,211.0,fccd0c867819a6ab674a77b3e6aae7a399734d7c,0,0,0,1448560783,259,575,16,4,2,52.125,0,0,False,0,0,True,588,1,70554,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
212,212,212.0,efc08cf45997dd302eb727761501a7afec99c7b7,0,0,0,1448490229,0,64,1,1,1,64.0,0,0,False,0,0,True,1,1,272,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
213,213,213.0,3206e640149e19742c11836f90c0541ead17f5a0,0,0,0,1448489957,3,67,1,1,1,70.0,0,0,False,0,0,True,3,3,384,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
214,214,214.0,e7882b53b2954bb5fe07935c7756006e18172c80,0,0,0,1448489573,1,56,1,1,1,57.0,0,0,False,0,0,True,8,6,266,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
215,215,215.0,c416b48ae85cf1a9da3232de0bf004af7a12d323,0,0,0,1448489307,73,131,2,2,1,102.0,0,0,False,0,0,True,7,3,17026,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
216,216,216.0,3dc35400bc9c2d25ebb3b0e9f2a35163fb543fb4,0,0,0,1448472281,1,61,1,1,1,62.0,0,0,False,0,0,True,3,3,90,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
217,217,217.0,bb26e44fe3060fca0b1d3cb5304db0e264e377b8,0,0,0,1448472191,2,121,2,2,1,61.5,0,0,False,0,0,True,5,2,227,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
218,218,218.0,f549271bae04b027c4429641106d2883d846ba1c,0,0,0,1448471964,88,812,10,4,1,90.0,0,0,False,0,0,True,30,2,6212,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
219,219,219.0,46d227fb3146b80a6da778fc4677df55b3f00385,0,0,0,1448465752,14,667,7,2,1,97.28571428571428,0,0,False,0,0,True,16,3,764,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
220,220,220.0,851b90a8291087ed43aa0b08a446c117cf6ea94e,0,0,0,1448464988,6,26,1,1,1,32.0,0,0,False,0,0,True,2,2,38643,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
221,221,221.0,34798df12976ffda764dc8c877637b2c3a84e1e8,0,0,0,1448659144,213,106,7,4,1,45.57142857142857,0,0,False,0,0,True,33,4,30111,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
222,222,222.0,7621831e645eae34eb7c4de3e7be1896a0b89ca2,0,0,0,1442408233,448,0,8,2,1,56.0,0,0,False,0,0,True,29,1,27,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
223,223,223.0,5a17f2d708876908f2f24250c168b3f4980f0c5a,0,0,0,1442408206,7,2,1,1,1,9.0,0,0,False,0,0,True,45,7,68900,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
224,224,224.0,9c749f10011f82e6f9d598116330a77697b097f1,0,0,0,1447870775,461,22,0,0,0,0.0,0,0,False,0,0,True,0,0,64271,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
225,225,225.0,98790843f80e7db6b2f1589aad5de603eb321260,0,0,0,1448559980,1,1,1,1,1,2.0,0,0,False,0,0,True,375,43,47235,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
226,226,226.0,e5109bda39901b4eed32990c612b29a3adeac479,0,0,0,1448479103,1,1,1,1,1,2.0,0,0,False,0,0,True,375,43,6975,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
227,227,227.0,df6b87be1b68a66d40d9bed784ef5151eced9607,0,0,0,1448472128,1,1,0,0,0,0.0,0,0,False,0,0,True,0,0,55400,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
228,228,228.0,62f2d6436be3bb66f4baf57423b342fa988ea0b3,0,0,0,1448459687,1,1,1,1,1,2.0,0,0,False,0,0,True,375,43,42959,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
229,229,229.0,6a97d9fc97c16aab7f54a1c0fccc53059b58d031,0,0,0,1448416728,0,1356,0,0,0,0.0,0,0,False,0,0,True,0,0,44483,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
230,230,230.0,2f00750cb274906c8b0f0752aa4c34287946872e,0,0,0,1448465487,1,5,1,1,1,6.0,0,0,False,0,0,True,1,1,48759,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
231,231,231.0,9164a2592bb313d761025df48854c9efc75a5f03,0,0,0,1448416686,24,2,0,0,0,0.0,0,0,False,0,0,True,0,0,54408,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
232,232,232.0,11dcc17463a214b9e2d944f7c96defa4f79d1a5f,0,0,0,1447335445,0,1356,1,1,1,1356.0,0,0,False,0,0,True,569,23,38980,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
233,233,233.0,546bf810a65eb12b99c8f0758237ca4b5432093c,0,0,0,1448416595,34,18,0,0,0,0.0,0,0,False,0,0,True,0,0,46600,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
234,234,234.0,be465707e77306b16b696dce179b2653732ea2ed,0,0,0,1447757478,24,2,2,2,1,13.0,0,0,False,0,0,True,22,3,29013,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
235,235,235.0,340f560194412ef254122f7318fd717a11151683,0,0,0,1448416553,14,9,0,0,0,0.0,0,0,False,0,0,True,0,0,40452,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
236,236,236.0,fb1d36bdb0d4e7cc37581f089e678233f176e966,0,0,0,1447937995,34,18,4,4,2,13.0,0,0,False,0,0,True,12,1,73625,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
